Brand,SKU10,DemandCustomer,Year,Quarter,Month_No,Week_No,Sales,W_Nielsen
ARW,62338-91101,PUBLIX,2015,2,5,21,0,610
ARW,62338-91101,PUBLIX,2015,2,6,22,0,501
ARW,62338-91101,PUBLIX,2015,2,6,23,0,584
ARW,62338-91101,PUBLIX,2015,2,6,24,0,707
ARW,62338-91101,PUBLIX,2015,2,6,25,0,677
ARW,62338-91101,PUBLIX,2015,2,6,26,78,591
ARW,62338-91101,PUBLIX,2015,3,7,27,78,606
ARW,62338-91101,PUBLIX,2015,3,7,28,312,654
ARW,62338-91101,PUBLIX,2015,3,7,29,0,598
ARW,62338-91101,PUBLIX,2015,3,7,30,78,568
ARW,62338-91101,PUBLIX,2015,3,8,31,78,538
ARW,62338-91101,PUBLIX,2015,3,8,32,195,550
ARW,62338-91101,PUBLIX,2015,3,8,33,234,522
ARW,62338-91101,PUBLIX,2015,3,8,34,780,589
ARW,62338-91101,PUBLIX,2015,3,9,35,0,531
ARW,62338-91101,PUBLIX,2015,3,9,36,0,536
ARW,62338-91101,PUBLIX,2015,3,9,37,0,541
ARW,62338-91101,PUBLIX,2015,3,9,38,117,476
ARW,62338-91101,PUBLIX,2015,3,9,39,195,490
ARW,62338-91101,PUBLIX,2015,4,10,40,195,504
ARW,62338-91101,PUBLIX,2015,4,10,41,0,512
ARW,62338-91101,PUBLIX,2015,4,10,42,0,488
ARW,62338-91101,PUBLIX,2015,4,10,43,0,464
ARW,62338-91101,PUBLIX,2015,4,11,44,0,459
ARW,62338-91101,PUBLIX,2015,4,11,45,0,458
ARW,62338-91101,PUBLIX,2015,4,11,46,78,468
ARW,62338-91101,PUBLIX,2015,4,11,47,195,488
ARW,62338-91101,PUBLIX,2015,4,12,48,429,520
ARW,62338-91101,PUBLIX,2015,4,12,49,468,388
ARW,62338-91101,PUBLIX,2015,4,12,50,0,463
ARW,62338-91101,PUBLIX,2015,4,12,51,0,482.5
ARW,62338-91101,PUBLIX,2015,4,12,52,195,502
ARW,62338-91101,PUBLIX,2015,4,12,53,117,0
ARW,62338-91101,PUBLIX,2016,1,1,1,156,463
ARW,62338-91101,PUBLIX,2016,1,1,2,117,1123
ARW,62338-91101,PUBLIX,2016,1,1,3,624,554
ARW,62338-91101,PUBLIX,2016,1,1,4,78,527
ARW,62338-91101,PUBLIX,2016,1,2,5,0,486
ARW,62338-91101,PUBLIX,2016,1,2,6,195,487.5
ARW,62338-91101,PUBLIX,2016,1,2,7,468,489
ARW,62338-91101,PUBLIX,2016,1,2,8,156,492
ARW,62338-91101,PUBLIX,2016,1,3,9,195,578
ARW,62338-91101,PUBLIX,2016,1,3,10,0,559.5
ARW,62338-91101,PUBLIX,2016,1,3,11,0,541
ARW,62338-91101,PUBLIX,2016,1,3,12,156,563
ARW,62338-91101,PUBLIX,2016,1,3,13,117,577
ARW,62338-91101,PUBLIX,2016,2,4,14,702,472
ARW,62338-91101,PUBLIX,2016,2,4,15,0,640
ARW,62338-91101,PUBLIX,2016,2,4,16,195,520
ARW,62338-91101,PUBLIX,2016,2,4,17,117,565.5
ARW,62338-91101,PUBLIX,2016,2,5,18,117,611
ARW,62338-91101,PUBLIX,2016,2,5,19,429,610
ARW,62338-91101,PUBLIX,2016,2,5,20,0,524
ARW,62338-91101,PUBLIX,2016,2,5,21,0,506
ARW,62338-91101,PUBLIX,2016,2,6,22,702,1099
ARW,62338-91101,PUBLIX,2016,2,6,23,78,436
ARW,62338-91101,PUBLIX,2016,2,6,24,117,506
ARW,62338-91101,PUBLIX,2016,2,6,25,78,536
ARW,62338-91101,PUBLIX,2016,2,6,26,78,566
ARW,62338-91101,PUBLIX,2016,3,7,27,78,528
ARW,62338-91101,PUBLIX,2016,3,7,28,0,487
ARW,62338-91101,PUBLIX,2016,3,7,29,117,458
ARW,62338-91101,PUBLIX,2016,3,7,30,0,484
ARW,62338-91101,PUBLIX,2016,3,8,31,117,429
ARW,62338-91101,PUBLIX,2016,3,8,32,390,446
ARW,62338-91101,PUBLIX,2016,3,8,33,0,459
ARW,62338-91101,PUBLIX,2016,3,8,34,117,467
ARW,62338-91101,PUBLIX,2016,3,9,35,195,440.5
ARW,62338-91101,PUBLIX,2016,3,9,36,117,414
ARW,62338-91101,PUBLIX,2016,3,9,37,0,484
ARW,62338-91101,PUBLIX,2016,3,9,38,0,355
ARW,62338-91101,PUBLIX,2016,3,9,39,117,382
ARW,62338-91101,PUBLIX,2016,4,10,40,0,392
ARW,62338-91101,PUBLIX,2016,4,10,41,78,1026
ARW,62338-91101,PUBLIX,2016,4,10,42,0,298
ARW,62338-91101,PUBLIX,2016,4,10,43,156,341
ARW,62338-91101,PUBLIX,2016,4,11,44,672,367
ARW,62338-91101,PUBLIX,2016,4,11,45,0,337
ARW,62338-91101,PUBLIX,2016,4,11,46,234,337
ARW,62338-91101,PUBLIX,2016,4,11,47,1638,415
ARW,62338-91101,PUBLIX,2016,4,12,48,0,493
ARW,62338-91101,PUBLIX,2016,4,12,49,0,360
ARW,62338-91101,PUBLIX,2016,4,12,50,0,432
ARW,62338-91101,PUBLIX,2016,4,12,51,0,504
ARW,62338-91101,PUBLIX,2016,4,12,52,78,393
ARW,62338-91101,PUBLIX,2017,1,1,1,0,385
ARW,62338-91101,PUBLIX,2017,1,1,2,0,496
ARW,62338-91101,PUBLIX,2017,1,1,3,0,399
ARW,62338-91101,PUBLIX,2017,1,1,4,78,406
ARW,62338-91101,PUBLIX,2017,1,2,5,78,425
ARW,62338-91101,PUBLIX,2017,1,2,6,117,569
ARW,62338-91101,PUBLIX,2017,1,2,7,78,459
ARW,62338-91101,PUBLIX,2017,1,2,8,78,436
ARW,62338-91101,PUBLIX,2017,1,3,9,78,481
ARW,62338-91101,PUBLIX,2017,1,3,10,312,517
ARW,62338-91101,PUBLIX,2017,1,3,11,156,745
ARW,62338-91101,PUBLIX,2017,1,3,12,39,939
ARW,62338-91101,PUBLIX,2017,1,3,13,1131,730
ARW,62338-91101,PUBLIX,2017,2,4,14,234,528
ARW,62338-91101,PUBLIX,2017,2,4,15,117,510.3333333
ARW,62338-91101,PUBLIX,2017,2,4,16,0,492.6666667
ARW,62338-91101,PUBLIX,2017,2,4,17,0,475
ARW,62338-91101,PUBLIX,2017,2,5,18,0,480
ARW,62338-91101,PUBLIX,2017,2,5,19,0,401
ARW,62338-91101,PUBLIX,2017,2,5,20,0,414
ARW,62338-91101,PUBLIX,2017,2,5,21,0,439
ARW,62338-91101,PUBLIX,2017,2,6,22,78,1007
ARW,62338-91101,PUBLIX,2017,2,6,23,0,473
ARW,62338-91101,PUBLIX,2017,2,6,24,117,432
ARW,62338-91101,PUBLIX,2017,2,6,25,117,420
ARW,62338-91101,PUBLIX,2017,2,6,26,0,390
ARW,62338-91101,PUBLIX,2017,3,7,27,0,453
ARW,62338-91101,PUBLIX,2017,3,7,28,0,416
ARW,62338-91101,PUBLIX,2017,3,7,29,0,422
ARW,62338-91101,PUBLIX,2017,3,7,30,156,401
ARW,62338-91101,PUBLIX,2017,3,8,31,156,454
ARW,62338-91101,PUBLIX,2017,3,8,32,78,466
ARW,62338-91101,PUBLIX,2017,3,8,33,0,376
ARW,62338-91101,PUBLIX,2017,3,8,34,78,457
ARW,62338-91101,PUBLIX,2017,3,9,35,117,532
ARW,62338-91101,PUBLIX,2017,3,9,36,0,532
ARW,62338-91101,PUBLIX,2017,3,9,37,0,314
ARW,62338-91101,PUBLIX,2017,3,9,38,78,541
ARW,62338-91101,PUBLIX,2017,3,9,39,312,1279
ARW,62338-91101,PUBLIX,2017,4,10,40,429,436
ARW,62338-91101,PUBLIX,2017,4,10,41,468,521
ARW,62338-91101,PUBLIX,2017,4,10,42,0,521
ARW,62338-91101,PUBLIX,2017,4,10,43,585,692.5
ARW,62338-91101,PUBLIX,2017,4,11,44,1677,864
ARW,62338-91101,PUBLIX,2017,4,11,45,78,1149
ARW,62338-91101,PUBLIX,2017,4,11,46,273,1305.5
ARW,62338-91101,PUBLIX,2017,4,11,47,1248,1462
ARW,62338-91101,PUBLIX,2017,4,12,48,2301,1357
ARW,62338-91101,PUBLIX,2017,4,12,49,1248,1212
ARW,62338-91101,PUBLIX,2017,4,12,50,1131,1919.5
ARW,62338-91101,PUBLIX,2017,4,12,51,624,2627
ARW,62338-91101,PUBLIX,2017,4,12,52,1092,2536.8
ARW,62338-91101,PUBLIX,2018,1,1,1,2535,2446.6
ARW,62338-91101,PUBLIX,2018,1,1,2,3510,2356.4
ARW,62338-91101,PUBLIX,2018,1,1,3,1053,2266.2
ARW,62338-91101,PUBLIX,2018,1,1,4,1794,2176
ARW,62338-91101,PUBLIX,2018,1,2,5,234,2076
ARW,62338-91101,PUBLIX,2018,1,2,6,39,2045
ARW,62338-91101,PUBLIX,2018,1,2,7,1209,1399
ARW,62338-91101,PUBLIX,2018,1,2,8,0,1042
ARW,62338-91101,PUBLIX,2018,1,3,9,78,676
ARW,62338-91101,PUBLIX,2018,1,3,10,429,736
ARW,62338-91101,PUBLIX,2018,1,3,11,0,636.5
ARW,62338-91101,PUBLIX,2018,1,3,12,0,537
ARW,62338-91101,PUBLIX,2018,1,3,13,0,625
ARW,62338-91101,PUBLIX,2018,2,4,14,0,544
ARW,62338-91101,PUBLIX,2018,2,4,15,0,644
ARW,62338-91101,PUBLIX,2018,2,4,16,0,570
ARW,62338-91101,PUBLIX,2018,2,4,17,0,532
ARW,62338-91101,PUBLIX,2018,2,5,18,0,512
ARW,62338-91101,PUBLIX,2018,2,5,19,0,492
ARW,62338-91101,PUBLIX,2018,2,5,20,0,526
ARW,62338-91101,PUBLIX,2018,2,5,21,0,502
ARW,62338-91101,PUBLIX,2018,2,6,22,0,501
ARW,62338-91101,PUBLIX,2018,2,6,23,0,482
ARW,62338-91101,PUBLIX,2018,2,6,24,0,483.5
ARW,62338-91101,PUBLIX,2018,2,6,25,39,485
ARW,62338-91101,PUBLIX,2018,2,6,26,0,441
ARW,62338-91101,PUBLIX,2018,3,7,27,0,549
ARW,62338-91101,PUBLIX,2018,3,7,28,0,486
ARW,62338-91101,PUBLIX,2018,3,7,29,0,478
ARW,62338-91101,PUBLIX,2018,3,7,30,39,538
ARW,62338-91101,PUBLIX,2018,3,8,31,4056,616
ARW,62338-91101,PUBLIX,2018,3,8,32,2145,594
ARW,62338-91101,PUBLIX,2018,3,8,33,0,778
ARW,62338-91101,PUBLIX,2018,3,8,34,0,962
ARW,62338-91101,PUBLIX,2018,3,9,35,156,1146
ARW,62338-91101,PUBLIX,2018,3,9,36,156,1007
ARW,62338-91101,PUBLIX,2018,3,9,37,156,1149.5
ARW,62338-91101,PUBLIX,2018,3,9,38,0,1292
ARW,62338-91101,PUBLIX,2018,3,9,39,156,1231
ARW,62338-91101,PUBLIX,2018,4,10,40,78,446
ARW,62338-91101,PUBLIX,2018,4,10,41,156,497
ARW,62338-91101,PUBLIX,2018,4,10,42,0,444
ARW,62338-91101,PUBLIX,2018,4,10,43,0,381
ARW,62338-91101,PUBLIX,2018,4,11,44,0,399
ARW,62338-91101,PUBLIX,2018,4,11,45,0,400
ARW,62338-91101,PUBLIX,2018,4,11,46,78,351
ARW,62338-91101,PUBLIX,2018,4,11,47,3627,498
ARW,62338-91101,PUBLIX,2018,4,12,48,546,350
ARW,62338-91101,PUBLIX,2018,4,12,49,0,444
ARW,62338-91101,PUBLIX,2018,4,12,50,0,538
ARW,62338-91101,PUBLIX,2018,4,12,51,2691,536
ARW,62338-91101,PUBLIX,2018,4,12,52,546,393
ARW,62338-91101,PUBLIX,2019,1,1,1,156,561
ARW,62338-91101,PUBLIX,2019,1,1,2,0,561.5
ARW,62338-91101,PUBLIX,2019,1,1,3,0,562
ARW,62338-91101,PUBLIX,2019,1,1,4,0,555
ARW,62338-91101,PUBLIX,2019,1,2,5,0,510
ARW,62338-91101,PUBLIX,2019,1,2,6,0,567
ARW,62338-91101,PUBLIX,2019,1,2,7,0,593
ARW,62338-91101,PUBLIX,2019,1,2,8,39,506
ARW,62338-91101,PUBLIX,2019,1,3,9,117,633.5
ARW,62338-91101,PUBLIX,2019,1,3,10,594,761
ARW,62338-91101,PUBLIX,2019,1,3,11,0,664
ARW,62338-91101,PUBLIX,2019,1,3,12,78,664
ARW,62338-91101,PUBLIX,2019,1,3,13,195,747.958844
ARW,62338-91101,PUBLIX,2019,2,4,14,39,580.3893607
ARW,62338-91101,PUBLIX,2019,2,4,15,0,560.3625467
ARW,62338-91101,PUBLIX,2019,2,4,16,0,486.8392961
ARW,62338-91101,PUBLIX,2019,2,4,17,0,536.4012572
ARW,62338-91101,PUBLIX,2019,2,5,18,0,567.9055087
ARW,62338-91101,PUBLIX,2019,2,5,19,0,554.228086
ARW,62338-91101,PUBLIX,2019,2,5,20,0,492.4206646
ARW,62338-91101,PUBLIX,2019,2,5,21,0,547.8277011
ARW,62338-91101,PUBLIX,2019,2,6,22,0,578.9249934
ARW,62338-91101,PUBLIX,2019,2,6,23,0,496.6081302
ARW,62338-91101,PUBLIX,2019,2,6,24,0,560.9207733
ARW,62338-91101,PUBLIX,2019,2,6,25,0,707.7131243
ARW,62338-91101,PUBLIX,2019,2,6,26,0,754.5997984
ARW,62338-91101,PUBLIX,2019,3,7,27,0,538.9873279
ARW,62338-91101,PUBLIX,2019,3,7,28,0,553.6515292
ARW,62338-91101,PUBLIX,2019,3,7,29,0,526.0482413
ARW,62338-91101,PUBLIX,2019,3,7,30,0,543.1569605
ARW,62338-91101,PUBLIX,2019,3,8,31,0,530.777456
ARW,62338-91101,PUBLIX,2019,3,8,32,0,547.4506566
ARW,62338-91101,PUBLIX,2019,3,8,33,0,527.5744853
ARW,62338-91101,PUBLIX,2019,3,8,34,0,554.6061355
ARW,62338-91101,PUBLIX,2019,3,9,35,0,545.6440164
ARW,62338-91101,PUBLIX,2019,3,9,36,0,489.8473409
ARW,62338-91101,PUBLIX,2019,3,9,37,0,592.4252727
ARW,62338-91101,PUBLIX,2019,3,9,38,0,714.4395331
ARW,62338-91101,PUBLIX,2019,3,9,39,0,724.7801939
ARW,62338-91101,PUBLIX,2019,4,10,40,0,532.3102658
ARW,62338-91101,PUBLIX,2019,4,10,41,0,581.8732666
ARW,62338-91101,PUBLIX,2019,4,10,42,0,532.6626234
ARW,62338-91101,PUBLIX,2019,4,10,43,0,516.4504001
ARW,62338-91101,PUBLIX,2019,4,11,44,0,524.2375812
ARW,62338-91101,PUBLIX,2019,4,11,45,0,572.7206006
ARW,62338-91101,PUBLIX,2019,4,11,46,0,534.029413
ARW,62338-91101,PUBLIX,2019,4,11,47,0,530.6981783
ARW,62338-91101,PUBLIX,2019,4,12,48,0,539.2831983
ARW,62338-91101,PUBLIX,2019,4,12,49,0,512.4641986
ARW,62338-91101,PUBLIX,2019,4,12,50,0,598.6839934
ARW,62338-91101,PUBLIX,2019,4,12,51,0,693.0464492
ARW,62338-91101,PUBLIX,2019,4,12,52,0,718.6304796
ARW,62338-91101,PUBLIX,2020,1,1,1,0,552.5435125
ARW,62338-91101,PUBLIX,2020,1,1,2,0,587.9080551
ARW,62338-91101,PUBLIX,2020,1,1,3,0,513.5285024
ARW,62338-91101,PUBLIX,2020,1,1,4,0,510.5355496
ARW,62338-91101,PUBLIX,2020,1,2,5,0,542.3302197
ARW,62338-91101,PUBLIX,2020,1,2,6,0,578.5113307
ARW,62338-91101,PUBLIX,2020,1,2,7,0,516.9235331
ARW,62338-91101,PUBLIX,2020,1,2,8,0,525.0349929
ARW,62338-91101,PUBLIX,2020,1,3,9,0,555.4542669
ARW,62338-91101,PUBLIX,2020,1,3,10,0,517.9971068
ARW,62338-91101,PUBLIX,2020,1,3,11,0,583.3984296
ARW,62338-91101,PUBLIX,2020,1,3,12,0,687.6459205
ARW,62338-91101,PUBLIX,2020,1,3,13,0,733.0773334
ARW,62338-91101,PUBLIX,2020,2,4,14,0,557.8101318
ARW,62338-91101,PUBLIX,2020,2,4,15,0,574.2555046
ARW,62338-91101,PUBLIX,2020,2,4,16,0,508.3968027
ARW,62338-91101,PUBLIX,2020,2,4,17,0,523.4359327
ARW,62338-91101,PUBLIX,2020,2,5,18,0,547.3264598
ARW,62338-91101,PUBLIX,2020,2,5,19,0,566.3231378
ARW,62338-91101,PUBLIX,2020,2,5,20,0,512.0628677
ARW,62338-91101,PUBLIX,2020,2,5,21,0,536.5489206
ARW,62338-91101,PUBLIX,2020,2,6,22,0,560.179625
ARW,62338-91101,PUBLIX,2020,2,6,23,0,507.1214699
ARW,62338-91101,PUBLIX,2020,2,6,24,0,578.807768
ARW,62338-91101,PUBLIX,2020,2,6,25,0,697.9173875
ARW,62338-91101,PUBLIX,2020,2,6,26,0,737.5342169
ARW,62338-91101,PUBLIX,2020,3,7,27,0,548.1104755
ARW,62338-91101,PUBLIX,2020,3,7,28,0,569.9312067
ARW,62338-91101,PUBLIX,2020,3,7,29,0,517.5553335
ARW,62338-91101,PUBLIX,2020,3,7,30,0,527.6290809
ARW,62338-91101,PUBLIX,2020,3,8,31,0,538.6799594
ARW,62338-91101,PUBLIX,2020,3,8,32,0,562.259488
ARW,62338-91101,PUBLIX,2020,3,8,33,0,520.2249221
ARW,62338-91101,PUBLIX,2020,3,8,34,0,540.4849122
ARW,62338-91101,PUBLIX,2020,3,9,35,0,552.4758674
ARW,62338-91101,PUBLIX,2020,3,9,36,0,503.3111309
ARW,62338-91101,PUBLIX,2020,3,9,37,0,586.0780151
ARW,62338-91101,PUBLIX,2020,3,9,38,0,701.6042224
ARW,62338-91101,PUBLIX,2020,3,9,39,0,730.6739883
ARW,62338-91101,PUBLIX,2020,4,10,40,0,544.5448733
ARW,62338-91101,PUBLIX,2020,4,10,41,0,576.4036796
ARW,62338-91101,PUBLIX,2020,4,10,42,0,521.0020792
ARW,62338-91101,PUBLIX,2020,4,10,43,0,521.523268
ARW,62338-91101,PUBLIX,2020,4,11,44,0,535.3496069
ARW,62338-91101,PUBLIX,2020,4,11,45,0,568.0186288
ARW,62338-91101,PUBLIX,2020,4,11,46,0,523.4414167
ARW,62338-91101,PUBLIX,2020,4,11,47,0,535.0535075
ARW,62338-91101,PUBLIX,2020,4,12,48,0,549.3706374
ARW,62338-91101,PUBLIX,2020,4,12,49,0,508.4327373
ARW,62338-91101,PUBLIX,2020,4,12,50,0,589.0746187
ARW,62338-91101,PUBLIX,2020,4,12,51,0,696.7754242
ARW,62338-91101,PUBLIX,2020,4,12,52,0,727.7833399
ARW,62338-91101,PUBLIX,2020,4,12,53,0,549.0969544
ARW,62338-92944,PUBLIX,2015,1,1,1,0,0
ARW,62338-92944,PUBLIX,2015,1,1,2,0,126
ARW,62338-92944,PUBLIX,2015,1,1,3,283,409
ARW,62338-92944,PUBLIX,2015,1,1,4,187,659
ARW,62338-92944,PUBLIX,2015,1,2,5,68,675
ARW,62338-92944,PUBLIX,2015,1,2,6,0,722
ARW,62338-92944,PUBLIX,2015,1,2,7,85,792
ARW,62338-92944,PUBLIX,2015,1,2,8,85,733
ARW,62338-92944,PUBLIX,2015,1,3,9,170,749
ARW,62338-92944,PUBLIX,2015,1,3,10,170,821
ARW,62338-92944,PUBLIX,2015,1,3,11,255,768
ARW,62338-92944,PUBLIX,2015,1,3,12,680,1060
ARW,62338-92944,PUBLIX,2015,1,3,13,170,866
ARW,62338-92944,PUBLIX,2015,2,4,14,340,1586
ARW,62338-92944,PUBLIX,2015,2,4,15,0,1645
ARW,62338-92944,PUBLIX,2015,2,4,16,595,1063
ARW,62338-92944,PUBLIX,2015,2,4,17,85,762
ARW,62338-92944,PUBLIX,2015,2,5,18,255,687
ARW,62338-92944,PUBLIX,2015,2,5,19,595,816
ARW,62338-92944,PUBLIX,2015,2,5,20,680,740
ARW,62338-92944,PUBLIX,2015,2,5,21,0,698
ARW,62338-92944,PUBLIX,2015,2,6,22,0,560
ARW,62338-92944,PUBLIX,2015,2,6,23,0,653
ARW,62338-92944,PUBLIX,2015,2,6,24,0,808
ARW,62338-92944,PUBLIX,2015,2,6,25,0,690
ARW,62338-92944,PUBLIX,2015,2,6,26,0,630
ARW,62338-92944,PUBLIX,2015,3,7,27,170,672
ARW,62338-92944,PUBLIX,2015,3,7,28,680,630
ARW,62338-92944,PUBLIX,2015,3,7,29,255,574
ARW,62338-92944,PUBLIX,2015,3,7,30,170,785.6666667
ARW,62338-92944,PUBLIX,2015,3,8,31,85,997.3333333
ARW,62338-92944,PUBLIX,2015,3,8,32,255,1209
ARW,62338-92944,PUBLIX,2015,3,8,33,255,674
ARW,62338-92944,PUBLIX,2015,3,8,34,85,843
ARW,62338-92944,PUBLIX,2015,3,9,35,255,763
ARW,62338-92944,PUBLIX,2015,3,9,36,340,857
ARW,62338-92944,PUBLIX,2015,3,9,37,170,820
ARW,62338-92944,PUBLIX,2015,3,9,38,170,775
ARW,62338-92944,PUBLIX,2015,3,9,39,255,940
ARW,62338-92944,PUBLIX,2015,4,10,40,170,890
ARW,62338-92944,PUBLIX,2015,4,10,41,255,878
ARW,62338-92944,PUBLIX,2015,4,10,42,255,1095
ARW,62338-92944,PUBLIX,2015,4,10,43,255,813
ARW,62338-92944,PUBLIX,2015,4,11,44,255,718
ARW,62338-92944,PUBLIX,2015,4,11,45,85,704
ARW,62338-92944,PUBLIX,2015,4,11,46,255,759
ARW,62338-92944,PUBLIX,2015,4,11,47,170,746
ARW,62338-92944,PUBLIX,2015,4,12,48,340,882
ARW,62338-92944,PUBLIX,2015,4,12,49,255,552
ARW,62338-92944,PUBLIX,2015,4,12,50,340,728
ARW,62338-92944,PUBLIX,2015,4,12,51,85,1311
ARW,62338-92944,PUBLIX,2015,4,12,52,340,781
ARW,62338-92944,PUBLIX,2015,4,12,53,0,729.5
ARW,62338-92944,PUBLIX,2016,1,1,1,85,678
ARW,62338-92944,PUBLIX,2016,1,1,2,255,832
ARW,62338-92944,PUBLIX,2016,1,1,3,255,762
ARW,62338-92944,PUBLIX,2016,1,1,4,425,772
ARW,62338-92944,PUBLIX,2016,1,2,5,170,714
ARW,62338-92944,PUBLIX,2016,1,2,6,170,1055
ARW,62338-92944,PUBLIX,2016,1,2,7,170,753
ARW,62338-92944,PUBLIX,2016,1,2,8,255,779
ARW,62338-92944,PUBLIX,2016,1,3,9,340,743
ARW,62338-92944,PUBLIX,2016,1,3,10,170,786
ARW,62338-92944,PUBLIX,2016,1,3,11,0,651
ARW,62338-92944,PUBLIX,2016,1,3,12,510,1087
ARW,62338-92944,PUBLIX,2016,1,3,13,850,1176
ARW,62338-92944,PUBLIX,2016,2,4,14,680,1057
ARW,62338-92944,PUBLIX,2016,2,4,15,85,877
ARW,62338-92944,PUBLIX,2016,2,4,16,340,961.3333333
ARW,62338-92944,PUBLIX,2016,2,4,17,595,1045.666667
ARW,62338-92944,PUBLIX,2016,2,5,18,0,1130
ARW,62338-92944,PUBLIX,2016,2,5,19,170,687
ARW,62338-92944,PUBLIX,2016,2,5,20,0,596
ARW,62338-92944,PUBLIX,2016,2,5,21,85,587
ARW,62338-92944,PUBLIX,2016,2,6,22,340,595
ARW,62338-92944,PUBLIX,2016,2,6,23,255,503
ARW,62338-92944,PUBLIX,2016,2,6,24,85,608
ARW,62338-92944,PUBLIX,2016,2,6,25,0,831
ARW,62338-92944,PUBLIX,2016,2,6,26,85,531
ARW,62338-92944,PUBLIX,2016,3,7,27,85,502
ARW,62338-92944,PUBLIX,2016,3,7,28,85,515
ARW,62338-92944,PUBLIX,2016,3,7,29,170,527
ARW,62338-92944,PUBLIX,2016,3,7,30,170,533
ARW,62338-92944,PUBLIX,2016,3,8,31,255,511
ARW,62338-92944,PUBLIX,2016,3,8,32,340,477
ARW,62338-92944,PUBLIX,2016,3,8,33,255,551
ARW,62338-92944,PUBLIX,2016,3,8,34,510,967
ARW,62338-92944,PUBLIX,2016,3,9,35,170,1215
ARW,62338-92944,PUBLIX,2016,3,9,36,170,1150
ARW,62338-92944,PUBLIX,2016,3,9,37,0,870
ARW,62338-92944,PUBLIX,2016,3,9,38,170,618
ARW,62338-92944,PUBLIX,2016,3,9,39,85,584
ARW,62338-92944,PUBLIX,2016,4,10,40,510,617
ARW,62338-92944,PUBLIX,2016,4,10,41,255,649
ARW,62338-92944,PUBLIX,2016,4,10,42,0,786
ARW,62338-92944,PUBLIX,2016,4,10,43,255,1155
ARW,62338-92944,PUBLIX,2016,4,11,44,85,1046
ARW,62338-92944,PUBLIX,2016,4,11,45,255,631
ARW,62338-92944,PUBLIX,2016,4,11,46,170,659
ARW,62338-92944,PUBLIX,2016,4,11,47,255,1160
ARW,62338-92944,PUBLIX,2016,4,12,48,0,701
ARW,62338-92944,PUBLIX,2016,4,12,49,340,478
ARW,62338-92944,PUBLIX,2016,4,12,50,340,882
ARW,62338-92944,PUBLIX,2016,4,12,51,340,465
ARW,62338-92944,PUBLIX,2016,4,12,52,170,572
ARW,62338-92944,PUBLIX,2017,1,1,1,0,568
ARW,62338-92944,PUBLIX,2017,1,1,2,85,551
ARW,62338-92944,PUBLIX,2017,1,1,3,170,579
ARW,62338-92944,PUBLIX,2017,1,1,4,340,547
ARW,62338-92944,PUBLIX,2017,1,2,5,0,902
ARW,62338-92944,PUBLIX,2017,1,2,6,425,1270
ARW,62338-92944,PUBLIX,2017,1,2,7,255,1482
ARW,62338-92944,PUBLIX,2017,1,2,8,255,1123
ARW,62338-92944,PUBLIX,2017,1,3,9,255,926
ARW,62338-92944,PUBLIX,2017,1,3,10,170,882
ARW,62338-92944,PUBLIX,2017,1,3,11,340,746
ARW,62338-92944,PUBLIX,2017,1,3,12,350,761
ARW,62338-92944,PUBLIX,2017,1,3,13,425,1287
ARW,62338-92944,PUBLIX,2017,2,4,14,170,1522
ARW,62338-92944,PUBLIX,2017,2,4,15,255,1549
ARW,62338-92944,PUBLIX,2017,2,4,16,170,998
ARW,62338-92944,PUBLIX,2017,2,4,17,680,761
ARW,62338-92944,PUBLIX,2017,2,5,18,340,786
ARW,62338-92944,PUBLIX,2017,2,5,19,0,700
ARW,62338-92944,PUBLIX,2017,2,5,20,255,650
ARW,62338-92944,PUBLIX,2017,2,5,21,0,671
ARW,62338-92944,PUBLIX,2017,2,6,22,0,637
ARW,62338-92944,PUBLIX,2017,2,6,23,0,697
ARW,62338-92944,PUBLIX,2017,2,6,24,170,707
ARW,62338-92944,PUBLIX,2017,2,6,25,170,643
ARW,62338-92944,PUBLIX,2017,2,6,26,85,626
ARW,62338-92944,PUBLIX,2017,3,7,27,170,585
ARW,62338-92944,PUBLIX,2017,3,7,28,340,643
ARW,62338-92944,PUBLIX,2017,3,7,29,425,562
ARW,62338-92944,PUBLIX,2017,3,7,30,70,859
ARW,62338-92944,PUBLIX,2017,3,8,31,510,1067
ARW,62338-92944,PUBLIX,2017,3,8,32,0,1068
ARW,62338-92944,PUBLIX,2017,3,8,33,170,888
ARW,62338-92944,PUBLIX,2017,3,8,34,850,691
ARW,62338-92944,PUBLIX,2017,3,9,35,85,736
ARW,62338-92944,PUBLIX,2017,3,9,36,0,699
ARW,62338-92944,PUBLIX,2017,3,9,37,0,505
ARW,62338-92944,PUBLIX,2017,3,9,38,85,849
ARW,62338-92944,PUBLIX,2017,3,9,39,340,834
ARW,62338-92944,PUBLIX,2017,4,10,40,255,642
ARW,62338-92944,PUBLIX,2017,4,10,41,170,1248
ARW,62338-92944,PUBLIX,2017,4,10,42,255,1405
ARW,62338-92944,PUBLIX,2017,4,10,43,425,1100
ARW,62338-92944,PUBLIX,2017,4,11,44,680,795
ARW,62338-92944,PUBLIX,2017,4,11,45,0,697
ARW,62338-92944,PUBLIX,2017,4,11,46,425,1545
ARW,62338-92944,PUBLIX,2017,4,11,47,0,1609
ARW,62338-92944,PUBLIX,2017,4,12,48,0,1509.5
ARW,62338-92944,PUBLIX,2017,4,12,49,0,1410
